286;286;CHIPITAS P/HORNEAR XKG;CHIPITAS P/HORNEAR XKG;5;503;12727.00;0;0;0;0;0;P;60;01;
288;288;ROQUEFOR ILOLAY;ROQUEFOR ILOLAY;11;130;30811.00;0;0;0;0;0;P;30;01;
313;313;RALL SARDO XKG POTE;RALL SARDO XKG POTE;11;127;18438.00;0;0;0;0;0;P;30;01;
334;334;BONDIOLA C/HUESO XKG;BONDIOLA C/HUESO XKG;2;11;6333.00;0;0;0;0;0;P;7;01;
335;335;COSTELETA CERDO XKG;COSTELETA CERDO XKG;2;11;6333.00;0;0;0;0;0;P;7;01;
336;336;LOMITO DE CERDO A/V XKG;LOMITO DE CERDO A/V XKG;2;11;7235.00;0;0;0;0;0;P;7;01;
337;337;MATAMBRITO DE CERDO XKG;MATAMBRITO DE CERDO XKG;2;11;27279.00;0;0;0;0;0;P;7;01;
338;338;CHURRASQUITO DE CERDO XKG;CHURRASQUITO DE CERDO XKG;2;11;11842.00;0;0;0;0;0;P;60;01;
339;339;PATITAS DE CERDO XKG;PATITAS DE CERDO XKG;2;11;3284.00;0;0;0;0;0;P;7;01;
340;340;CUERITO DE CERDO XKG;CUERITO DE CERDO XKG;2;11;4596.00;0;0;0;0;0;P;7;01;
361;361;COSTILLA DE CERDO XKG;COSTILLA DE CERDO XKG;2;11;6973.00;0;0;0;0;0;P;7;01;
362;362;ROSCA AHUMADA XKG;ROSCA AHUMADA XKG;1;531;7500.00;0;0;0;0;0;P;15;01;
369;369;OSOBUCO XKG;OSOBUCO XKG;2;13;12095.00;0;0;0;0;0;P;7;01;
375;375;PUCHERO XKG;PUCHERO XKG;2;9;6100.00;0;0;0;0;0;P;7;01;
399;399;TOCINO C/CUERO XKG;TOCINO C/CUERO XKG;2;11;1759.00;0;0;0;0;0;P;7;01;
400;400;COSTELETA DE CERDO CONG X;COSTELETA DE CERDO CONG XKG;2;11;9917.00;0;0;0;0;0;P;60;01;
429;429;CUARTO DE CERDO XKG;CUARTO DE CERDO XKG;2;11;5528.00;0;0;0;0;0;P;7;01;
430;430;PALETA DE CERDO XKG;PALETA DE CERDO XKG;2;11;5528.00;0;0;0;0;0;P;7;01;
442;442;CHOC BAT EMETH XMITAD;CHOC BAT EMETH XMITAD;16;258;5030.00;0;0;0;0;0;P;60;01;
443;443;BATATA EMETH XMITAD;BATATA EMETH XMITAD;16;258;5030.00;0;0;0;0;0;P;60;01;
444;444;MEMBRILLO EMETH XMITAD;MEMBRILLO EMETH XMITAD;16;258;6188.00;0;0;0;0;0;P;60;01;
